1770791359.358746,MOUSE,372,259,MOVE
1770791359.359746,MOUSE,0,0,LEFT_DOWN
1770791359.364746,MOUSE,0,0,LEFT_UP
1770791359.587556,MOUSE,-1032,-33,MOVE
1770791359.588556,MOUSE,0,0,LEFT_DOWN
1770791359.593556,MOUSE,0,0,LEFT_UP
1770791359.808637,MOUSE,432,-522,MOVE
1770791359.809637,MOUSE,0,0,LEFT_DOWN
1770791359.814637,MOUSE,0,0,LEFT_UP
1770791359.938905,MOUSE,381,574,MOVE
1770791359.939905,MOUSE,0,0,LEFT_DOWN
1770791359.944906,MOUSE,0,0,LEFT_UP
1770791360.155689,MOUSE,276,-466,MOVE
1770791360.156689,MOUSE,0,0,LEFT_DOWN
1770791360.161690,MOUSE,0,0,LEFT_UP
1770791360.391152,MOUSE,85,72,MOVE
1770791360.392152,MOUSE,0,0,LEFT_DOWN
1770791360.397152,MOUSE,0,0,LEFT_UP
1770791360.556738,MOUSE,-1164,502,MOVE
1770791360.557738,MOUSE,0,0,LEFT_DOWN
1770791360.562738,MOUSE,0,0,LEFT_UP
1770791360.714652,MOUSE,484,-636,MOVE
1770791360.715652,MOUSE,0,0,LEFT_DOWN
1770791360.720652,MOUSE,0,0,LEFT_UP
1770791360.924491,MOUSE,-73,545,MOVE
1770791360.925491,MOUSE,0,0,LEFT_DOWN
1770791360.930491,MOUSE,0,0,LEFT_UP
1770791361.208313,MOUSE,-214,-328,MOVE
1770791361.209313,MOUSE,0,0,LEFT_DOWN
1770791361.214314,MOUSE,0,0,LEFT_UP
1770791361.372263,MOUSE,-252,-345,MOVE
1770791361.373263,MOUSE,0,0,LEFT_DOWN
1770791361.378263,MOUSE,0,0,LEFT_UP
1770791361.625148,MOUSE,1296,380,MOVE
1770791361.626148,MOUSE,0,0,LEFT_DOWN
1770791361.631148,MOUSE,0,0,LEFT_UP
1770791361.882778,MOUSE,-914,-76,MOVE
1770791361.883778,MOUSE,0,0,LEFT_DOWN
1770791361.888778,MOUSE,0,0,LEFT_UP
1770791362.166738,MOUSE,-62,398,MOVE
1770791362.167737,MOUSE,0,0,LEFT_DOWN
1770791362.172738,MOUSE,0,0,LEFT_UP
1770791362.353843,MOUSE,616,-92,MOVE
1770791362.354843,MOUSE,0,0,LEFT_DOWN
1770791362.359843,MOUSE,0,0,LEFT_UP
1770791362.457570,MOUSE,151,-454,MOVE
1770791362.458570,MOUSE,0,0,LEFT_DOWN
1770791362.463570,MOUSE,0,0,LEFT_UP
1770791362.560655,MOUSE,181,-49,MOVE
1770791362.561655,MOUSE,0,0,LEFT_DOWN
1770791362.566655,MOUSE,0,0,LEFT_UP
1770791362.785006,MOUSE,-637,337,MOVE
1770791362.786006,MOUSE,0,0,LEFT_DOWN
1770791362.791006,MOUSE,0,0,LEFT_UP
1770791362.998720,MOUSE,500,-363,MOVE
1770791362.999720,MOUSE,0,0,LEFT_DOWN
1770791363.004720,MOUSE,0,0,LEFT_UP
1770791363.248811,MOUSE,31,226,MOVE
1770791363.249811,MOUSE,0,0,LEFT_DOWN
1770791363.254812,MOUSE,0,0,LEFT_UP
1770791363.381446,MOUSE,46,6,MOVE
1770791363.382446,MOUSE,0,0,LEFT_DOWN
1770791363.387446,MOUSE,0,0,LEFT_UP
1770791363.499866,MOUSE,-286,67,MOVE
1770791363.500865,MOUSE,0,0,LEFT_DOWN
1770791363.505866,MOUSE,0,0,LEFT_UP
1770791363.774016,MOUSE,-855,-167,MOVE
1770791363.775016,MOUSE,0,0,LEFT_DOWN
1770791363.780016,MOUSE,0,0,LEFT_UP
1770791364.020142,MOUSE,602,272,MOVE
1770791364.021142,MOUSE,0,0,LEFT_DOWN
1770791364.026142,MOUSE,0,0,LEFT_UP
1770791364.198609,MOUSE,462,-469,MOVE
1770791364.199609,MOUSE,0,0,LEFT_DOWN
1770791364.204609,MOUSE,0,0,LEFT_UP
1770791364.362365,MOUSE,-173,-7,MOVE
1770791364.363365,MOUSE,0,0,LEFT_DOWN
1770791364.368366,MOUSE,0,0,LEFT_UP
1770791364.526511,MOUSE,458,481,MOVE
1770791364.527511,MOUSE,0,0,LEFT_DOWN
1770791364.532511,MOUSE,0,0,LEFT_UP
1770791364.712711,MOUSE,-744,-457,MOVE
1770791364.713711,MOUSE,0,0,LEFT_DOWN
1770791364.718711,MOUSE,0,0,LEFT_UP
1770791364.812982,MOUSE,524,28,MOVE
1770791364.813982,MOUSE,0,0,LEFT_DOWN
1770791364.818982,MOUSE,0,0,LEFT_UP
1770791364.992955,MOUSE,-1049,446,MOVE
1770791364.993955,MOUSE,0,0,LEFT_DOWN
1770791364.998955,MOUSE,0,0,LEFT_UP
1770791365.247931,MOUSE,1006,124,MOVE
1770791365.248930,MOUSE,0,0,LEFT_DOWN
1770791365.253931,MOUSE,0,0,LEFT_UP
1770791365.532434,MOUSE,113,-178,MOVE
1770791365.533434,MOUSE,0,0,LEFT_DOWN
1770791365.538434,MOUSE,0,0,LEFT_UP
1770791365.743675,MOUSE,-205,125,MOVE
1770791365.744675,MOUSE,0,0,LEFT_DOWN
1770791365.749675,MOUSE,0,0,LEFT_UP
1770791366.019830,MOUSE,-192,136,MOVE
1770791366.020830,MOUSE,0,0,LEFT_DOWN
1770791366.025830,MOUSE,0,0,LEFT_UP
1770791366.236596,MOUSE,-319,-352,MOVE
1770791366.237596,MOUSE,0,0,LEFT_DOWN
1770791366.242596,MOUSE,0,0,LEFT_UP
1770791366.472236,MOUSE,788,-345,MOVE
1770791366.473236,MOUSE,0,0,LEFT_DOWN
1770791366.478236,MOUSE,0,0,LEFT_UP
1770791366.708471,MOUSE,-349,30,MOVE
1770791366.709471,MOUSE,0,0,LEFT_DOWN
1770791366.714471,MOUSE,0,0,LEFT_UP
1770791367.007311,MOUSE,-540,357,MOVE
1770791367.008311,MOUSE,0,0,LEFT_DOWN
1770791367.013311,MOUSE,0,0,LEFT_UP
1770791367.144389,MOUSE,-440,337,MOVE
1770791367.145389,MOUSE,0,0,LEFT_DOWN
1770791367.150389,MOUSE,0,0,LEFT_UP
1770791367.309453,MOUSE,37,-630,MOVE
1770791367.310453,MOUSE,0,0,LEFT_DOWN
1770791367.315453,MOUSE,0,0,LEFT_UP
1770791367.415025,MOUSE,738,66,MOVE
1770791367.416025,MOUSE,0,0,LEFT_DOWN
1770791367.421026,MOUSE,0,0,LEFT_UP
1770791367.579356,MOUSE,-795,-13,MOVE
1770791367.580356,MOUSE,0,0,LEFT_DOWN
1770791367.585356,MOUSE,0,0,LEFT_UP
1770791367.823668,MOUSE,1075,132,MOVE
1770791367.824668,MOUSE,0,0,LEFT_DOWN
1770791367.829668,MOUSE,0,0,LEFT_UP
1770791368.071568,MOUSE,-566,-98,MOVE
1770791368.072567,MOUSE,0,0,LEFT_DOWN
1770791368.077568,MOUSE,0,0,LEFT_UP
