1770791349.409664,MOUSE,4,1,MOVE
1770791349.426331,MOUSE,4,1,MOVE
1770791349.442997,MOUSE,4,1,MOVE
1770791349.459664,MOUSE,4,1,MOVE
1770791349.476331,MOUSE,4,1,MOVE
1770791349.492997,MOUSE,4,1,MOVE
1770791349.509664,MOUSE,4,1,MOVE
1770791349.526331,MOUSE,4,1,MOVE
1770791349.542997,MOUSE,4,1,MOVE
1770791349.559664,MOUSE,4,1,MOVE
1770791349.576331,MOUSE,4,1,MOVE
1770791349.592997,MOUSE,4,1,MOVE
1770791349.609664,MOUSE,4,1,MOVE
1770791349.626331,MOUSE,4,1,MOVE
1770791349.642997,MOUSE,4,1,MOVE
1770791349.659664,MOUSE,4,1,MOVE
1770791349.676331,MOUSE,4,1,MOVE
1770791349.692997,MOUSE,4,1,MOVE
1770791349.709664,MOUSE,4,1,MOVE
1770791349.726331,MOUSE,4,1,MOVE
1770791349.742997,MOUSE,4,1,MOVE
1770791349.759664,MOUSE,4,1,MOVE
1770791349.776330,MOUSE,4,1,MOVE
1770791349.792997,MOUSE,4,1,MOVE
1770791349.809664,MOUSE,4,1,MOVE
1770791349.826330,MOUSE,4,1,MOVE
1770791349.842997,MOUSE,4,1,MOVE
1770791349.859664,MOUSE,4,1,MOVE
1770791349.876330,MOUSE,4,1,MOVE
1770791349.892997,MOUSE,4,1,MOVE
1770791349.909664,MOUSE,4,1,MOVE
1770791349.926330,MOUSE,4,1,MOVE
1770791349.942997,MOUSE,4,1,MOVE
1770791349.959664,MOUSE,4,1,MOVE
1770791349.976330,MOUSE,4,1,MOVE
1770791349.992997,MOUSE,4,1,MOVE
1770791350.009664,MOUSE,4,1,MOVE
1770791350.026330,MOUSE,4,1,MOVE
1770791350.042997,MOUSE,4,1,MOVE
1770791350.059664,MOUSE,4,1,MOVE
1770791350.076330,MOUSE,4,1,MOVE
1770791350.092997,MOUSE,4,1,MOVE
1770791350.109663,MOUSE,4,1,MOVE
1770791350.126330,MOUSE,4,1,MOVE
1770791350.142997,MOUSE,4,1,MOVE
1770791350.159663,MOUSE,4,1,MOVE
1770791350.176330,MOUSE,4,1,MOVE
1770791350.192997,MOUSE,4,1,MOVE
1770791350.209663,MOUSE,4,1,MOVE
1770791350.226330,MOUSE,4,1,MOVE
1770791350.242997,MOUSE,4,1,MOVE
1770791350.259663,MOUSE,4,1,MOVE
1770791350.276330,MOUSE,4,1,MOVE
1770791350.292997,MOUSE,4,1,MOVE
1770791350.309663,MOUSE,4,1,MOVE
1770791350.326330,MOUSE,4,1,MOVE
1770791350.342997,MOUSE,4,1,MOVE
1770791350.359663,MOUSE,4,1,MOVE
1770791350.376330,MOUSE,4,1,MOVE
1770791350.392997,MOUSE,4,1,MOVE
1770791350.409663,MOUSE,4,1,MOVE
1770791350.426330,MOUSE,4,1,MOVE
1770791350.442997,MOUSE,4,1,MOVE
1770791350.459663,MOUSE,4,1,MOVE
1770791350.476330,MOUSE,4,1,MOVE
1770791350.492996,MOUSE,4,1,MOVE
1770791350.509663,MOUSE,4,1,MOVE
1770791350.526330,MOUSE,4,1,MOVE
1770791350.542996,MOUSE,3,0,MOVE
1770791350.559663,MOUSE,3,0,MOVE
1770791350.576330,MOUSE,3,0,MOVE
1770791350.592996,MOUSE,3,0,MOVE
1770791350.609663,MOUSE,3,0,MOVE
1770791350.626330,MOUSE,3,0,MOVE
1770791350.642996,MOUSE,3,0,MOVE
1770791350.659663,MOUSE,3,0,MOVE
1770791350.676330,MOUSE,3,0,MOVE
1770791350.692996,MOUSE,3,0,MOVE
1770791350.709663,MOUSE,3,0,MOVE
1770791350.726330,MOUSE,3,0,MOVE
1770791350.742996,MOUSE,3,0,MOVE
1770791350.759663,MOUSE,3,0,MOVE
1770791350.776330,MOUSE,3,0,MOVE
1770791350.792996,MOUSE,3,0,MOVE
1770791350.809663,MOUSE,3,0,MOVE
1770791350.826329,MOUSE,3,0,MOVE
1770791350.842996,MOUSE,3,0,MOVE
1770791350.859663,MOUSE,3,0,MOVE
1770791350.876329,MOUSE,3,0,MOVE
1770791350.892996,MOUSE,3,0,MOVE
1770791350.909663,MOUSE,3,0,MOVE
1770791350.926329,MOUSE,3,0,MOVE
1770791350.942996,MOUSE,3,0,MOVE
1770791350.959663,MOUSE,3,0,MOVE
1770791350.976329,MOUSE,3,0,MOVE
1770791350.992996,MOUSE,3,0,MOVE
1770791351.009663,MOUSE,3,0,MOVE
1770791351.026329,MOUSE,3,0,MOVE
1770791351.042996,MOUSE,3,0,MOVE
1770791351.059663,MOUSE,3,0,MOVE
1770791351.076329,MOUSE,3,0,MOVE
1770791351.092996,MOUSE,3,0,MOVE
1770791351.109663,MOUSE,3,0,MOVE
1770791351.126329,MOUSE,3,0,MOVE
1770791351.142996,MOUSE,3,0,MOVE
1770791351.159662,MOUSE,3,0,MOVE
1770791351.176329,MOUSE,3,0,MOVE
1770791351.192996,MOUSE,3,0,MOVE
1770791351.209662,MOUSE,3,0,MOVE
1770791351.226329,MOUSE,3,0,MOVE
1770791351.242996,MOUSE,3,0,MOVE
1770791351.259662,MOUSE,3,0,MOVE
1770791351.276329,MOUSE,3,0,MOVE
1770791351.292996,MOUSE,3,0,MOVE
1770791351.309662,MOUSE,3,0,MOVE
1770791351.326329,MOUSE,3,0,MOVE
1770791351.342996,MOUSE,3,0,MOVE
1770791351.359662,MOUSE,3,0,MOVE
1770791351.359662,MOUSE,0,0,LEFT_DOWN
1770791351.369662,MOUSE,0,0,LEFT_UP
1770791351.376329,MOUSE,3,0,MOVE
1770791351.392996,MOUSE,3,0,MOVE
1770791351.409662,MOUSE,3,0,MOVE
1770791351.426329,MOUSE,3,0,MOVE
1770791351.442996,MOUSE,3,0,MOVE
1770791351.459662,MOUSE,3,0,MOVE
1770791351.459662,MOUSE,0,0,LEFT_DOWN
1770791351.469662,MOUSE,0,0,LEFT_UP
1770791351.476329,MOUSE,3,0,MOVE
1770791351.492996,MOUSE,3,0,MOVE
1770791351.509662,MOUSE,3,0,MOVE
1770791351.526329,MOUSE,3,0,MOVE
1770791351.542995,MOUSE,3,0,MOVE
1770791351.559662,MOUSE,3,0,MOVE
1770791351.559662,MOUSE,0,0,LEFT_DOWN
1770791351.569662,MOUSE,0,0,LEFT_UP
1770791351.576329,MOUSE,3,0,MOVE
1770791351.592995,MOUSE,3,0,MOVE
1770791351.609662,MOUSE,3,0,MOVE
1770791351.626329,MOUSE,3,0,MOVE
1770791351.642995,MOUSE,3,0,MOVE
1770791351.659662,MOUSE,3,0,MOVE
1770791351.659662,MOUSE,0,0,LEFT_DOWN
1770791351.669662,MOUSE,0,0,LEFT_UP
1770791351.676329,MOUSE,3,0,MOVE
1770791351.692995,MOUSE,3,0,MOVE
1770791351.709662,MOUSE,3,0,MOVE
1770791351.726329,MOUSE,3,0,MOVE
1770791351.742995,MOUSE,3,0,MOVE
1770791351.759662,MOUSE,3,0,MOVE
1770791351.759662,MOUSE,0,0,LEFT_DOWN
1770791351.769662,MOUSE,0,0,LEFT_UP
1770791351.776329,MOUSE,3,0,MOVE
