1770791353.841736,MOUSE,-3,-2,MOVE
1770791353.858402,MOUSE,-3,-2,MOVE
1770791353.875069,MOUSE,-3,-2,MOVE
1770791353.891736,MOUSE,-3,-2,MOVE
1770791353.908402,MOUSE,-3,-2,MOVE
1770791353.925069,MOUSE,-3,-2,MOVE
1770791353.941736,MOUSE,-3,-2,MOVE
1770791353.958402,MOUSE,-3,-2,MOVE
1770791353.975069,MOUSE,-3,-2,MOVE
1770791353.991736,MOUSE,-3,-2,MOVE
1770791354.008402,MOUSE,-3,-2,MOVE
1770791354.025069,MOUSE,-3,-2,MOVE
1770791354.041736,MOUSE,-3,-2,MOVE
1770791354.058402,MOUSE,-3,-2,MOVE
1770791354.075069,MOUSE,-3,-2,MOVE
1770791354.091736,MOUSE,-3,-2,MOVE
1770791354.108402,MOUSE,-3,-2,MOVE
1770791354.125069,MOUSE,-3,-2,MOVE
1770791354.141736,MOUSE,-3,-2,MOVE
1770791354.158402,MOUSE,-3,-2,MOVE
1770791354.175069,MOUSE,-3,-2,MOVE
1770791354.191736,MOUSE,-3,-2,MOVE
1770791354.208402,MOUSE,-3,-2,MOVE
1770791354.225069,MOUSE,-3,-2,MOVE
1770791354.241735,MOUSE,-3,-2,MOVE
1770791354.258402,MOUSE,-3,-2,MOVE
1770791354.275069,MOUSE,-3,-2,MOVE
1770791354.291735,MOUSE,-3,-2,MOVE
1770791354.308402,MOUSE,-3,-2,MOVE
1770791354.325069,MOUSE,-3,-2,MOVE
1770791354.341735,MOUSE,-3,-2,MOVE
1770791354.358402,MOUSE,-3,-2,MOVE
1770791354.375069,MOUSE,-3,-2,MOVE
1770791354.391735,MOUSE,-3,-2,MOVE
1770791354.408402,MOUSE,-3,-2,MOVE
1770791354.425069,MOUSE,-3,-2,MOVE
1770791354.441735,MOUSE,-3,-2,MOVE
1770791354.458402,MOUSE,-3,-2,MOVE
1770791354.475069,MOUSE,-3,-2,MOVE
1770791354.491735,MOUSE,-3,-2,MOVE
1770791354.508402,MOUSE,-3,-2,MOVE
1770791354.525069,MOUSE,-3,-2,MOVE
1770791354.541735,MOUSE,-3,-2,MOVE
1770791354.558402,MOUSE,-3,-2,MOVE
1770791354.575068,MOUSE,-3,-2,MOVE
1770791354.591735,MOUSE,-3,-2,MOVE
1770791354.608402,MOUSE,-3,-2,MOVE
1770791354.625068,MOUSE,-3,-2,MOVE
1770791354.641735,MOUSE,-3,-2,MOVE
1770791354.658402,MOUSE,-3,-2,MOVE
1770791354.675068,MOUSE,-3,-2,MOVE
1770791354.691735,MOUSE,-3,-2,MOVE
1770791354.708402,MOUSE,-3,-2,MOVE
1770791354.725068,MOUSE,-3,-2,MOVE
1770791354.741735,MOUSE,-3,-2,MOVE
1770791354.758402,MOUSE,-3,-2,MOVE
1770791354.775068,MOUSE,-3,-2,MOVE
1770791354.791735,MOUSE,-3,-2,MOVE
1770791354.808402,MOUSE,-3,-2,MOVE
1770791354.825068,MOUSE,-3,-2,MOVE
1770791354.841735,MOUSE,-3,-2,MOVE
1770791354.858402,MOUSE,-3,-2,MOVE
1770791354.875068,MOUSE,-3,-2,MOVE
1770791354.891735,MOUSE,-3,-2,MOVE
1770791354.908401,MOUSE,-3,-2,MOVE
1770791354.925068,MOUSE,-3,-2,MOVE
1770791354.941735,MOUSE,-3,-2,MOVE
1770791354.958401,MOUSE,-3,-2,MOVE
1770791354.975068,MOUSE,-3,-2,MOVE
1770791354.991735,MOUSE,-3,-2,MOVE
1770791355.008401,MOUSE,-3,-2,MOVE
1770791355.025068,MOUSE,-3,-2,MOVE
1770791355.041735,MOUSE,-3,-2,MOVE
1770791355.058401,MOUSE,-3,-2,MOVE
1770791355.075068,MOUSE,-3,-2,MOVE
1770791355.091735,MOUSE,-3,-2,MOVE
1770791355.108401,MOUSE,-3,-2,MOVE
1770791355.125068,MOUSE,-3,-2,MOVE
1770791355.141735,MOUSE,-3,-2,MOVE
1770791355.158401,MOUSE,-3,-2,MOVE
1770791355.175068,MOUSE,-3,-2,MOVE
1770791355.191735,MOUSE,-3,-2,MOVE
1770791355.208401,MOUSE,-3,-2,MOVE
1770791355.225068,MOUSE,-3,-2,MOVE
1770791355.241735,MOUSE,-3,-2,MOVE
1770791355.258401,MOUSE,-3,-2,MOVE
1770791355.275068,MOUSE,-3,-2,MOVE
