1770791370.539802,MOUSE,-1,-1,MOVE
1770791370.556468,MOUSE,13,-2,MOVE
1770791370.573135,MOUSE,14,-2,MOVE
1770791370.589802,MOUSE,12,-1,MOVE
1770791370.606468,MOUSE,14,-4,MOVE
1770791370.623135,MOUSE,12,-3,MOVE
1770791370.639802,MOUSE,11,-3,MOVE
1770791370.656468,MOUSE,10,-4,MOVE
1770791370.673135,MOUSE,11,-1,MOVE
1770791370.689802,MOUSE,10,-3,MOVE
1770791370.706468,MOUSE,10,-4,MOVE
1770791370.723135,MOUSE,12,-3,MOVE
1770791370.739802,MOUSE,7,-4,MOVE
1770791370.756468,MOUSE,10,-4,MOVE
1770791370.773135,MOUSE,8,-4,MOVE
1770791370.789802,MOUSE,9,-4,MOVE
1770791370.806468,MOUSE,8,-6,MOVE
1770791370.823135,MOUSE,9,-4,MOVE
1770791370.839802,MOUSE,7,-5,MOVE
1770791370.856468,MOUSE,6,-4,MOVE
1770791370.873135,MOUSE,10,-5,MOVE
1770791370.889802,MOUSE,6,-4,MOVE
1770791370.906468,MOUSE,7,-3,MOVE
1770791370.923135,MOUSE,6,-7,MOVE
1770791370.939801,MOUSE,8,-5,MOVE
1770791370.956468,MOUSE,4,-4,MOVE
1770791370.973135,MOUSE,6,-4,MOVE
1770791370.989801,MOUSE,5,-6,MOVE
1770791371.006468,MOUSE,5,-5,MOVE
1770791371.023135,MOUSE,8,-5,MOVE
1770791371.039801,MOUSE,5,-4,MOVE
1770791371.056468,MOUSE,6,-7,MOVE
1770791371.073135,MOUSE,5,-4,MOVE
1770791371.089801,MOUSE,5,-6,MOVE
1770791371.106468,MOUSE,5,-5,MOVE
1770791371.123135,MOUSE,2,-6,MOVE
1770791371.139801,MOUSE,5,-4,MOVE
1770791371.156468,MOUSE,5,-5,MOVE
1770791371.173135,MOUSE,5,-7,MOVE
1770791371.189801,MOUSE,5,-3,MOVE
1770791371.206468,MOUSE,5,-6,MOVE
1770791371.223135,MOUSE,5,-5,MOVE
1770791371.239801,MOUSE,3,-5,MOVE
1770791371.256468,MOUSE,6,-4,MOVE
1770791371.273134,MOUSE,4,-5,MOVE
